"controller","condition","item","response","response_time","subject","group_G","reading_time","ambiguity_G","filled_gap_G"
"PictureAccept","exp3-2",43,1,"2238","Native 31","Native",2238,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",25,0,"1769","Native 31","Native",1769,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",38,1,"3505","Native 31","Native",3505,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",48,0,"3400","Native 31","Native",3400,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",39,0,"5421","Native 31","Native",5421,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",36,1,"2586","Native 31","Native",2586,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",29,1,"1958","Native 31","Native",1958,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",31,1,"6901","Native 31","Native",6901,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",30,1,"3714","Native 31","Native",3714,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",46,0,"5098","Native 31","Native",5098,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",42,1,"3585","Native 31","Native",3585,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"1989","Native 31","Native",1989,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",32,1,"2097","Native 31","Native",2097,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",47,1,"2220","Native 31","Native",2220,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",33,1,"2393","Native 31","Native",2393,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"1453","Native 31","Native",1453,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",54,1,"1509","Native 31","Native",1509,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",50,1,"2309","Native 31","Native",2309,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",35,1,"1389","Native 31","Native",1389,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"1535","Native 31","Native",1535,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",44,1,"1362","Native 31","Native",1362,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",34,1,"1754","Native 31","Native",1754,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",41,1,"1428","Native 31","Native",1428,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",40,0,"1062","Native 31","Native",1062,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",27,1,"2195","Native 31","Native",2195,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",28,1,"2733","Native 31","Native",2733,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",26,1,"1148","Native 31","Native",1148,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",52,1,"945","Native 31","Native",945,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",37,1,"2660","Native 31","Native",2660,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",49,0,"1911","Native 31","Native",1911,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",51,1,"8172","Native 32","Native",8172,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",29,1,"4369","Native 32","Native",4369,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"8242","Native 32","Native",8242,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",36,1,"1708","Native 32","Native",1708,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",26,1,"1542","Native 32","Native",1542,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",28,1,"4469","Native 32","Native",4469,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",43,1,"5845","Native 32","Native",5845,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",34,1,"5207","Native 32","Native",5207,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",25,1,"7748","Native 32","Native",7748,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",33,1,"1890","Native 32","Native",1890,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",45,1,"3127","Native 32","Native",3127,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",39,0,"3739","Native 32","Native",3739,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",35,0,"1883","Native 32","Native",1883,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"2336","Native 32","Native",2336,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",42,1,"4657","Native 32","Native",4657,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",53,1,"2392","Native 32","Native",2392,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",40,1,"1456","Native 32","Native",1456,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",37,1,"2339","Native 32","Native",2339,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",50,0,"5277","Native 32","Native",5277,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",49,1,"3972","Native 32","Native",3972,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",31,1,"2471","Native 32","Native",2471,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",48,1,"3244","Native 32","Native",3244,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",30,0,"2959","Native 32","Native",2959,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",44,1,"4117","Native 32","Native",4117,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",41,1,"2242","Native 32","Native",2242,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",27,1,"2384","Native 32","Native",2384,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",32,1,"2092","Native 32","Native",2092,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",46,1,"1163","Native 32","Native",1163,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",38,1,"2542","Native 32","Native",2542,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",47,1,"3144","Native 32","Native",3144,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",52,0,"2754","Native 33","Native",2754,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",27,1,"1387","Native 33","Native",1387,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",29,0,"2544","Native 33","Native",2544,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,1,"1312","Native 33","Native",1312,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",31,1,"1534","Native 33","Native",1534,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",35,1,"3060","Native 33","Native",3060,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",32,0,"1333","Native 33","Native",1333,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",30,1,"1568","Native 33","Native",1568,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",33,1,"1861","Native 33","Native",1861,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",49,1,"1686","Native 33","Native",1686,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",36,1,"1534","Native 33","Native",1534,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"4554","Native 33","Native",4554,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",39,1,"2160","Native 33","Native",2160,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",46,0,"1069","Native 33","Native",1069,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",51,1,"2153","Native 33","Native",2153,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",44,1,"1096","Native 33","Native",1096,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",34,1,"1221","Native 33","Native",1221,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"1830","Native 33","Native",1830,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",43,1,"1203","Native 33","Native",1203,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",37,1,"1556","Native 33","Native",1556,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",47,1,"896","Native 33","Native",896,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",28,1,"1257","Native 33","Native",1257,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",26,1,"1623","Native 33","Native",1623,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",40,1,"1037","Native 33","Native",1037,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",41,1,"959","Native 33","Native",959,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"1903","Native 33","Native",1903,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",25,1,"2968","Native 33","Native",2968,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",42,1,"3766","Native 33","Native",3766,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"1963","Native 33","Native",1963,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",48,1,"1417","Native 33","Native",1417,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",31,1,"2644","Native 34","Native",2644,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",45,1,"5455","Native 34","Native",5455,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",25,1,"1681","Native 34","Native",1681,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",46,1,"4229","Native 34","Native",4229,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",39,1,"2471","Native 34","Native",2471,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",35,1,"1149","Native 34","Native",1149,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",37,0,"2685","Native 34","Native",2685,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",48,1,"3544","Native 34","Native",3544,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",29,1,"1145","Native 34","Native",1145,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",36,1,"1073","Native 34","Native",1073,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"2237","Native 34","Native",2237,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",49,1,"4202","Native 34","Native",4202,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",26,1,"771","Native 34","Native",771,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",50,1,"1506","Native 34","Native",1506,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",42,1,"3391","Native 34","Native",3391,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",32,1,"1651","Native 34","Native",1651,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"904","Native 34","Native",904,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",47,0,"3966","Native 34","Native",3966,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",28,1,"1595","Native 34","Native",1595,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",33,0,"1664","Native 34","Native",1664,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",34,1,"813","Native 34","Native",813,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",53,1,"1546","Native 34","Native",1546,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",43,0,"945","Native 34","Native",945,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",44,1,"999","Native 34","Native",999,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",38,1,"1661","Native 34","Native",1661,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",51,1,"4848","Native 34","Native",4848,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",40,1,"766","Native 34","Native",766,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",41,1,"942","Native 34","Native",942,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",30,1,"1961","Native 34","Native",1961,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",27,1,"1781","Native 34","Native",1781,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",37,1,"2801","Native 35","Native",2801,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",48,1,"2705","Native 35","Native",2705,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",54,1,"2780","Native 35","Native",2780,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",45,1,"3286","Native 35","Native",3286,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",27,1,"3458","Native 35","Native",3458,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",25,1,"11808","Native 35","Native",11808,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",29,1,"3610","Native 35","Native",3610,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",33,1,"2080","Native 35","Native",2080,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",52,1,"2278","Native 35","Native",2278,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,1,"2094","Native 35","Native",2094,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",38,1,"2162","Native 35","Native",2162,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",35,1,"2972","Native 35","Native",2972,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,1,"1276","Native 35","Native",1276,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",49,1,"861","Native 35","Native",861,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",32,1,"2914","Native 35","Native",2914,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",30,1,"3227","Native 35","Native",3227,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",47,1,"1496","Native 35","Native",1496,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",34,0,"2995","Native 35","Native",2995,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",41,1,"1828","Native 35","Native",1828,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",42,1,"2873","Native 35","Native",2873,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",39,1,"6385","Native 35","Native",6385,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"2400","Native 35","Native",2400,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",40,1,"3054","Native 35","Native",3054,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"10759","Native 35","Native",10759,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",43,1,"1782","Native 35","Native",1782,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",26,1,"1853","Native 35","Native",1853,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",31,1,"2348","Native 35","Native",2348,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"1214","Native 35","Native",1214,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",28,1,"1404","Native 35","Native",1404,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",36,1,"1688","Native 35","Native",1688,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,0,"2507","Native 36","Native",2507,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",29,1,"2273","Native 36","Native",2273,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",30,0,"3033","Native 36","Native",3033,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",28,0,"5864","Native 36","Native",5864,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",38,0,"3049","Native 36","Native",3049,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",41,0,"1120","Native 36","Native",1120,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",35,0,"4881","Native 36","Native",4881,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",33,1,"1286","Native 36","Native",1286,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"1311","Native 36","Native",1311,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",50,1,"3473","Native 36","Native",3473,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",37,1,"3279","Native 36","Native",3279,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",49,0,"1223","Native 36","Native",1223,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",43,1,"3301","Native 36","Native",3301,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",27,1,"1982","Native 36","Native",1982,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",39,1,"4085","Native 36","Native",4085,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",45,1,"3125","Native 36","Native",3125,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",46,1,"1630","Native 36","Native",1630,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",32,1,"1339","Native 36","Native",1339,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",36,1,"1717","Native 36","Native",1717,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",48,1,"1601","Native 36","Native",1601,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",44,1,"1172","Native 36","Native",1172,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",26,1,"1909","Native 36","Native",1909,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",53,1,"1752","Native 36","Native",1752,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",40,1,"2768","Native 36","Native",2768,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",25,1,"3317","Native 36","Native",3317,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",42,1,"3628","Native 36","Native",3628,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",51,1,"1219","Native 36","Native",1219,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",31,1,"1365","Native 36","Native",1365,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",34,1,"2776","Native 36","Native",2776,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",47,0,"880","Native 36","Native",880,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,0,"3455","Native 37","Native",3455,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",27,1,"2180","Native 37","Native",2180,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",39,1,"2567","Native 37","Native",2567,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,1,"5557","Native 37","Native",5557,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",47,1,"1507","Native 37","Native",1507,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",33,1,"2221","Native 37","Native",2221,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",34,1,"1013","Native 37","Native",1013,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",26,1,"2324","Native 37","Native",2324,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",52,1,"1578","Native 37","Native",1578,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",25,1,"2387","Native 37","Native",2387,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",28,1,"1483","Native 37","Native",1483,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"1857","Native 37","Native",1857,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",53,1,"2296","Native 37","Native",2296,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",48,1,"1421","Native 37","Native",1421,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",37,1,"1508","Native 37","Native",1508,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",29,1,"1241","Native 37","Native",1241,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",43,1,"4081","Native 37","Native",4081,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",41,1,"1064","Native 37","Native",1064,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",32,1,"1783","Native 37","Native",1783,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",42,1,"1076","Native 37","Native",1076,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",36,1,"1553","Native 37","Native",1553,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",40,1,"1529","Native 37","Native",1529,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"4047","Native 37","Native",4047,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",38,1,"1145","Native 37","Native",1145,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",31,1,"1482","Native 37","Native",1482,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"3363","Native 37","Native",3363,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",49,1,"5074","Native 37","Native",5074,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",35,1,"2375","Native 37","Native",2375,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"993","Native 37","Native",993,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",30,1,"1330","Native 37","Native",1330,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",49,0,"2686","Native 38","Native",2686,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",30,1,"1987","Native 38","Native",1987,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",39,0,"1869","Native 38","Native",1869,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",31,1,"1041","Native 38","Native",1041,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",26,0,"1606","Native 38","Native",1606,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"2152","Native 38","Native",2152,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",50,1,"1751","Native 38","Native",1751,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",27,1,"1494","Native 38","Native",1494,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",40,1,"2490","Native 38","Native",2490,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",25,1,"2424","Native 38","Native",2424,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",41,0,"3046","Native 38","Native",3046,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",32,1,"1567","Native 38","Native",1567,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",51,1,"1772","Native 38","Native",1772,"Ambiguous","Filled-Gap"
