"subject","item","response","response_time","ambiguity","group","gap_filling","group_G","gap_filling_G","ambiguity_G"
"Non-Native 17",24,"1",3864,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 17",6,"1",2467,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 17",18,"1",2783,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",6,"1",3076,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 18",15,"1",2714,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",13,"1",4549,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",1,"0",5721,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 18",9,"1",1773,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 18",14,"0",2142,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 18",23,"1",2416,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",4,"1",1678,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 18",22,"1",2783,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 18",7,"1",2166,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 18",17,"1",2537,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",2,"0",4483,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 18",18,"1",1696,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 18",8,"1",2984,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 18",5,"1",1400,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 18",12,"0",4257,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 18",3,"1",1822,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 18",24,"1",1676,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 18",10,"1",2381,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 18",20,"1",1828,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 18",19,"1",2088,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",21,"0",2406,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 18",16,"1",2232,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 18",11,"1",1480,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",6,"1",7479,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",3,"1",3606,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 19",1,"1",8205,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 19",23,"0",4087,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 19",5,"1",9484,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 19",8,"1",4138,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",11,"1",3478,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 19",18,"0",3456,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 19",24,"1",4330,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 19",2,"0",9763,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",22,"0",2414,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 19",16,"1",4956,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 19",7,"1",4795,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 19",10,"0",10149,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",13,"0",4135,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 19",12,"1",10057,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",4,"0",2845,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 19",19,"0",2595,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 19",14,"0",2706,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 19",15,"0",2986,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 19",17,"0",2408,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 19",21,"0",2951,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 19",9,"0",5506,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 19",20,"0",2832,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",15,"0",4019,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",17,"1",1545,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",2,"0",1877,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 20",3,"0",2761,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 20",7,"1",2695,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 20",21,"0",1718,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",23,"1",3328,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",22,"1",4741,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 20",10,"1",3087,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 20",9,"1",2679,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 20",18,"1",5082,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 20",11,"1",2204,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 20",19,"1",2742,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",16,"1",2108,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 20",24,"1",2509,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 20",14,"0",2217,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 20",8,"1",5188,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 20",4,"1",2964,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 20",12,"1",2073,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 20",5,"0",2223,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 20",6,"0",2466,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 20",1,"0",2292,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 20",13,"0",8027,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 20",20,"1",1896,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",24,"1",2093,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 21",9,"1",3229,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 21",17,"1",1291,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",23,"1",1806,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",6,"1",1386,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 21",13,"1",3123,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",4,"1",2408,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 21",1,"1",1331,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 21",18,"1",2730,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 21",12,"1",3300,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 21",20,"1",1563,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 21",21,"1",2405,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",19,"1",1689,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",14,"1",5891,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 21",16,"1",2131,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 21",8,"1",2086,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 21",10,"1",2825,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 21",15,"1",4599,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 21",5,"1",2388,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 21",2,"1",3321,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 21",11,"1",1329,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 21",7,"1",1375,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 21",22,"1",1740,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 21",3,"1",3050,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 22",2,"0",1831,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 22",19,"0",1256,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 22",24,"0",1794,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 22",13,"0",1384,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 22",1,"0",1762,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 22",6,"0",1539,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 22",5,"1",1208,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 22",12,"1",1292,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 22",8,"1",962,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 22",15,"0",1622,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 22",22,"0",1568,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 22",7,"0",1884,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 22",3,"0",2253,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 22",14,"0",1276,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 22",9,"0",1221,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 22",17,"1",1688,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 22",4,"0",1726,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 22",23,"0",1188,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 22",16,"1",2263,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 22",20,"0",1309,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 22",21,"0",1780,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 22",11,"1",1841,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 22",18,"0",1214,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 22",10,"0",1388,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",8,"0",5047,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 23",13,"0",2468,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 23",17,"0",2112,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 23",18,"0",2493,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 23",23,"0",2212,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 23",22,"0",1764,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 23",3,"1",1725,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",12,"1",3053,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 23",9,"1",2338,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",15,"0",3412,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 23",5,"1",3531,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",10,"1",2316,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 23",20,"0",2331,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 23",11,"0",3398,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",14,"0",3684,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 23",16,"1",2692,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 23",7,"0",5081,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",6,"1",2072,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 23",1,"1",7398,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 23",24,"1",1505,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 23",4,"1",2636,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 23",19,"0",2136,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 23",21,"0",1640,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 23",2,"1",2983,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",4,"1",2852,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 24",20,"1",2908,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 24",18,"1",2680,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 24",7,"1",3823,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",15,"0",2116,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 24",23,"1",5812,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 24",19,"0",2087,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 24",9,"0",3371,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",14,"0",1731,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 24",8,"1",7727,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 24",17,"0",2418,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 24",10,"1",2166,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 24",3,"1",4904,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",16,"0",2114,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 24",22,"1",3714,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 24",1,"1",4679,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",12,"1",2273,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 24",6,"0",2972,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 24",11,"1",2071,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",2,"1",2319,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 24",24,"0",2305,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 24",21,"0",2171,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 24",5,"1",1897,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 24",13,"0",1986,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 25",12,"1",2009,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 25",13,"0",4249,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 25",8,"1",6893,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 25",18,"1",4481,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 25",10,"1",3177,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 25",5,"0",4991,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 25",1,"1",2731,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 25",17,"1",2504,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 25",20,"0",1898,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 25",2,"1",4359,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 25",22,"1",2285,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 25",6,"1",2190,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 25",9,"1",2066,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 25",16,"1",9112,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 25",3,"0",2622,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 25",21,"0",3285,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 25",11,"1",1713,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 25",24,"1",1575,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 25",23,"0",2010,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
